## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.modelSpecCode,entity.grade,entity.fullColour,entity.filteringColour,entity.fuelType,entity.transmission,entity.driveTrain,entity.interiorColor,entity.exteriorColor,entity.versionCode,entity.versionDescription,entity.dealerId,entity.dealerName,entity.eimCode,entity.filterCollectionValue
JN1T33TA2U0018583,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA8U0018636,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA8U0018684,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA7U0018787,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA8U0018832,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA0U0018923,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0018974,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0018991,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0019106,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0019171,All-New X-Trail,,,,37710,,1,,29738,Acenta Premium,QABG,Storm White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA4U0019282,All-New X-Trail,,,,36965,,1,,29738,Acenta Premium,QAKG,Solid White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA2U0018874,All-New X-Trail,,,,36965,,1,,29738,Acenta Premium,QAKG,Solid White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0019137,All-New X-Trail,,,,36965,,1,,29738,Acenta Premium,QAKG,Solid White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TAXU0018993,All-New X-Trail,,,,36965,,1,,29738,Acenta Premium,QAKG,Solid White,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA5U0019291,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA1U0019434,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA1U0019479,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA4U0019508,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TAXU0018685,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA5U0018156,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA9U0018158,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TAXU0018377,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA2U0018373,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA3U0018379,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA1U0018302,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0018246,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA8U0018913,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TAXU0018539,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA2U0018728,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA5U0018593,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA4U0018875,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA8U0018880,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA3U0018995,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA7U0018997,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA0U0019165,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA0U0019179,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TA6U0019154,All-New X-Trail,,,,37590,,1,,29738,Acenta Premium,RBYG,Electric Blue,Petrol / Electric,Automatic,,,,H61GHEEC1,e-POWER 204 Automatic 2WD Acenta Premium,,,TDNARD9T33TEA-----,Mayank
JN1T33TCXU0004514,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC1U0004188,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004197,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004233,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004346,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC1U0004319,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC6U0004428,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC3U0004421,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004523,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004554,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC6U0004557,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TCXU0004061,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004149,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004141,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004103,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004091,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004005,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004004,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004167,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC7U0004213,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004155,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004263,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC3U0004256,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004300,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC3U0004287,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC6U0004347,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004360,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004429,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004424,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC6U0004509,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC7U0004504,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TCXU0004058,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004055,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TCXU0004142,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004147,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004104,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC5U0004078,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC3U0004015,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004026,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004196,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC1U0004174,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004170,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004214,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TCXU0004271,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC7U0004325,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004312,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004359,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004334,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004461,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004556,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0004527,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC5U0004050,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004151,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC6U0004123,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004099,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TCXU0004027,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC8U0003992,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TCXU0004173,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004202,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC5U0004260,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC1U0004322,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004332,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC0U0004344,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC6U0004364,All-New X-Trail,,,,38135,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004460,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004409,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC2U0004541,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC3U0004516,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC9U0004519,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
JN1T33TC4U0004072,All-New X-Trail,,,,38015,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol,Automatic,,,,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,,,TDNAREWT33TEA-G---,Mayank
